mediaID,mainTitle,broadcaster,longSummary,shortSummary,icons,subTitle,thumbnail,shareLink,Topic,season
KN_1712012,Kruispunt,KRO-NCRV,"Je vader of moeder langdurig opgesloten in de gevangenis, een nachtmerrie voor elk kind. Voor Jochien (40), Terry (26) en Beau (15) de harde werkelijkheid. In Kruispunt de openhartige verhalen van deze beschadigde, maar ook veerkrachtige kinderen van (ex-)gedetineerden. Jochien zag haar vader meer in de gevangenis dan thuis. Bijna haar hele leven heeft hij achter de tralies gezeten. Elke maand ging ze, samen met haar moeder, naar haar vader. De ene keer in Vught, dan weer in Nieuwegein, ze reisde veel gevangenissen af: 'Ik zag hem niet vaak, maar ik heb altijd gevoeld dat ik speciaal voor hem ben.' Toch is Jochien ook zwaarteleurgesteld dat ze geen normale jeugd heeft gehad. 'Hij is nu drie jaar vrij en licht aan het dementeren, daarom koester ik elk moment dat we samen zijn.' De afwezigheid van een vader of moeder die in de gevangenis zit, beschadigt de ouder-kindrelatie. Elkaar regelmatig zien in een prettige omgeving is dan belangrijk. Gelukkig is hier in de loop van de jaren steeds meer aandacht voor. Terry: 'Jarenlang zweeg ik angstvallig over het gemis van mijn vader, bang voor stigmatisering, maar nu geef ik lezingen aan personeel uit de gevangenis, maar ook in het land. Door mijn ervaringen te delen hoop ik dat er meer inzicht en begrip komt voor kinderen zoals ik.' Als kind horen dat je moeder lange tijd niet meer thuis komt, doet pijn. Beau werd er vijf jaar geleden mee geconfronteerd. Als hij daaraan terugdenkt moet hij wel een traantje wegpinken. 'Ik mis mijn moeder. Ik zou graag weer lekker met haar op de bank zitten en samen wat lekkers eten. Maar dat kan voorlopig niet. Daarom probeer ik er zo positief mogelijk mee om te gaan en als we dan bij elkaar zijn te genieten.'","Je vader of moeder langdurig opgesloten in de gevangenis, een nachtmerrie voor elk kind. Voor Jochien, Terry en Beau de harde werkelijkheid. Indringende portretten van kinderen van (ex-)gedetineerden.",leeftijd-al, 3 feb 2020 22:45 - Seizoen 2020 Afl. 4 - Ouder achter de tralies,https://images.npo.nl/header/2560x1440/1330706.jpg,https://www.npostart.nl/KN_1712012,54,2020
POW_04133242,Mighty Mike,KRO-NCRV,"Animatieserie rond de antiheld Mike, een neurotische hond die er maar niet in slaagt de brutale dieren die zijn rust komen verstoren in de hand te houden.","Animatieserie rond de antiheld Mike, een neurotische hond die er maar niet in slaagt de brutale dieren die zijn rust komen verstoren in de hand te houden.",leeftijd-al, 3 jan 2020 14:30 - Seizoen 1 Afl. 25 - Stuiter stuiter,https://images.npo.nl/header/2560x1440/1317426.jpg,https://www.npostart.nl/POW_04133242,44,1
AT_300002061,De zomer van Zoë,AVROTROS,"Dramaserie. Het leven van de 14-jarige Zoë ziet er opeens heel anders uit. Wanneer haar vader met corona in een zorghotel ligt en haar moeder dubbele diensten draait is de manege haar belangrijkste plek. Maar haar lievelingspony Storm wordt verkocht, vlak voordat Zoë een belangrijke wedstrijd heeft.",Dramaserie. Het leven van de 14-jarige Zoë ziet er opeens heel anders uit. Als haar vader met corona in een zorghotel ligt en haar moeder dubbele diensten draait is de manege haar belangrijkste plek.,leeftijd-al,Zo  1 aug 12:40 - Seizoen 1 Afl. 10 - De zomer van Zoë,https://images.npo.nl/header/2560x1440/1592192.jpg,https://www.npostart.nl/AT_300002061,54,1
VPWON_1323992,Metropolis,VPRO,"Een rondje langs juffen en meesters die er alles aan doen om de kinderen tijdens de pandemie toch het noodzakelijke bij te brengen. Zo is daar juf Janice in Rio de Janeiro. Nu de scholen al maanden dicht zijn, geeft zij de kinderen uit haar buurt les in de openlucht. Om de kinderen te verleiden om te komen, koopt ze ook koekjes en drinken voor ze. En in Pakistan woont meester Sharif. Hij loopt wel vijf uur door de bergen om bij de school te komen, en geeft de kinderen gratis les.","Een rondje langs juffen en meesters die er alles aan doen om de kinderen tijdens de pandemie toch het noodzakelijke bij te brengen, zoals juf Janice in Rio de Janeiro en meester Sharif in Pakistan.",leeftijd-al,21 feb 2021 21:05 - Seizoen 18 Afl. 7 - Juffen en meesters,https://images.npo.nl/header/2560x1440/1543023.jpg,https://www.npostart.nl/VPWON_1323992,59,18
VPWON_1233875,Het Zandkasteel,NTR,"Sassa en Toto zijn vogels. Ze bouwen een hoog nest, maar met ronde spullen gaat dat moeilijk. Daarna doen ze een blinddoek voor. Sassa voelt wat Koning Koos vast heeft.","Sassa en Toto zijn vogels. Ze bouwen een hoog nest, maar met ronde spullen gaat dat moeilijk. Daarna doen ze een blinddoek voor. Sassa voelt wat Koning Koos vast heeft.",leeftijd-al, 9 feb 2016 06:40 - Seizoen 2094 Afl. 225 - Vormen,https://images.npo.nl/header/2560x1440/701467.jpg,https://www.npostart.nl/VPWON_1233875,59,2094
BV_101396318,Zembla,BNNVARA,"Als tuinman bestrijdt Dewayne Johnson dagelijks het onkruid op de sportvelden van de school in Californië waar hij werkt, totdat hij ongeneeslijk ziek wordt. Hij loopt een agressieve vorm van lymfeklierkanker en huidkanker op. In de zaak die Johnson heeft aangespannen tegen de Roundup-producent Monsanto oordeelt de rechter dat er een causaal verband is tussen de blootstelling aan Roundup en zijn ziekte. Monsanto, tegenwoordig onderdeel van de chemiereus Bayer, moet miljoenen dollars schadevergoeding betalen aan Johnson. Het bedrijf gaat meteen in hoger beroep. Talloze andere ziek geworden mensen volgen het voorbeeld van Johnson en zijn naar de rechter gestapt. Naar verluidt probeert Bayer momenteel met hen tot een schikking te komen. Tijdens de rechtszaak van Johnson komen onthullende documenten naar boven. Deze Monsanto papers, interne rapporten, e-mails en andere vertrouwelijke stukken van Monsanto, laten zien hoe het bedrijf decennialang de wetenschap en de publieke opinie beïnvloedt. Zembla onderzoekt de mythe van Monsanto.",Tuinman Dewayne Johnson heeft verschillende soorten kanker opgelopen. Hij spant een zaak aan tegen Monsanto. Er komen onthullende documenten boven water. Zembla onderzoekt de mythe van Monsanto.,"leeftijd-9,angst",12 mrt 2020 20:30 - Seizoen 16 Afl. 5 - De macht van Monsanto,https://images.npo.nl/header/2560x1440/1357092.jpg,https://www.npostart.nl/BV_101396318,44,16
POW_05076171,Goedemorgen Nederland,WNL,"Te gast zijn politiek verslaggever van WNL Frank van Leeuwen, directeur politieke zaken van HSCC Han ten Broeke en GGD-arts Putri Hintaran. Met hen hebben we het over de formatieonderhandelingen, over nieuwe sancties van de EU tegen Wit-Rusland en over de GGD's die het aantal coronatesten niet meer aankunnen.","Te gast zijn politiek verslaggever van WNL Frank van Leeuwen, directeur politieke zaken van HSCC Han ten Broeke en GGD-arts Putri Hintaran.",leeftijd-al,Wo 17 nov 07:40 - Seizoen 2021 Afl. 53 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1637263.jpg,https://www.npostart.nl/POW_05076171,32,2021
VPWON_1309590,Floris,NTR,"Als Sindala tijdens zijn bezoek aan de zieken een kwakzalver ontmaskert, zweert deze wraak te zullen nemen. Onder druk van Van Rossem smeedt de kwakzalver het plan om drie spionnen, verkleed als lammen en blinden, te genezen. Door dit voorval wordt hij al heel snel als wonderdoener gezien. Zodoende kan hij het volk ophitsen tegen Sindala.","Als Sindala tijdens zijn bezoek aan de zieken een kwakzalver ontmaskert, zweert deze wraak te zullen nemen.",leeftijd-al,Di  7 sep 14:00 - Seizoen 2 Afl. 10 - De wonderdokter,https://images.npo.nl/header/2560x1440/1246635.jpg,https://www.npostart.nl/VPWON_1309590,54,2
KN_1714630,Op Adem,KRO-NCRV,"Haar liefde voor de natuur begon in de Dordogne, waar ze als kind verpletterd raakte door de schoonheid en eindeloosheid van de natuur. Hoe die natuur juist in deze tijd belangrijk is om op adem te komen, vertelt boswachter Marieke Schatteleijn",Boswachter Marieke Schatteleijn vertelt hoe de natuur juist in deze tijd belangrijk is om op adem te komen.,leeftijd-al,29 mei 2020 09:15 - Seizoen 1 Afl. 46 - Marieke Schatteleijn,https://images.npo.nl/header/2560x1440/1397758.jpg,https://www.npostart.nl/KN_1714630,54,1
POW_03898240,Find me in Paris,KRO-NCRV,"Henri komt in het heden terecht en doet er alles aan om Lena te zien. Dat is niet zo simpel, want Lena zit opgesloten in het tunnelcomplex onder de school...","Henri komt in het heden terecht en doet er alles aan om Lena te zien. Dat is niet zo simpel, want Lena zit opgesloten in het tunnelcomplex onder de school...","leeftijd-6,geweld", 8 okt 2018 08:00 - Seizoen 2 Afl. 11 - Het spookt onder de opera,https://images.npo.nl/header/2560x1440/1559705.jpg,https://www.npostart.nl/POW_03898240,54,2
VPWON_1290713,2Doc,Human,"In miljoenenstad Lahore bewegen roze riksja's zich behendig door de totale chaos van het verkeer. Ze maken deel uit van de door en voor vrouwen opgerichte 'Roze Riksja', bedoeld om hen zelf geld te laten verdienen en daardoor onafhankelijker te worden. Ze zorgen er ook voor dat vrouwen veiliger van A naar B kunnen reizen. Soms wordt er nog wat vreemd tegenaan gekeken, zowel door mannen als door vrouwen, maar de deelnemende vrouwen zijn niet alleen onafhankelijker geworden, ook zelfbewuster. Een andere kijk op Pakistan.","Door 'Roze Riksja' kunnen vrouwen in Lahore zelf geld verdienen en daardoor onafhankelijker worden, maar ook zelfbewuster. Een andere kijk op Pakistan.",leeftijd-al,12 sep 2018 22:45 - Seizoen 13 Afl. 14 - De Roze Riksja,https://images.npo.nl/header/2560x1440/1086814.jpg,https://www.npostart.nl/VPWON_1290713,44,13
VARA_101372338,De Nieuwe Wildernis,VARA,"Zeshonderd draaidagen in het veld - in twintig filmhutten, onder water, vanuit de lucht en zelfs onder de grond - resulteerden in 300 uur filmmateriaal en 100 uur geluidsopnames voor de unieke en veelgeprezen natuurfilm 'De Nieuwe Wildernis'. De nieuwste technieken werden gebruikt om de spectaculaire beelden te kunnen maken: timelapse, macro, highspeed, cablecams, remote en andere technieken. Onder alle weersomstandigheden, van -25 tot plus 30 graden, is er gewerkt. De makers geven een kijkje achter de schermen van deze ongekende productie.",De makers geven een kijkje achter de schermen van deze ongekende productie.,"leeftijd-6,angst",25 dec 2014 18:10 - Seizoen 1 Afl. 4 - De Nieuwe Wildernis - De making of,https://images.npo.nl/header/2560x1440/1077120.jpg,https://www.npostart.nl/VARA_101372338,54,1
KN_1676744,De slimste mens,KRO-NCRV,"In De slimste mens gaat het niet alleen gaat om kennis en algemene ontwikkeling, maar ook om associatief denken en strategisch spel. Nieuwe uitdager: Govert Schilling.","In De slimste mens gaat het niet alleen gaat om kennis en algemene ontwikkeling, maar ook om associatief denken en strategisch spel. Nieuwe uitdager: Govert Schilling.","leeftijd-al,grof_taalgebruik",14 jan 2016 20:25 - Seizoen 7 Afl. 24 - De slimste mens,https://images.npo.nl/header/2560x1440/699566.jpg,https://www.npostart.nl/KN_1676744,46,7
BV_101387750,Trippers,BNNVARA,"Geraldine reist af naar de Braziliaanse favela's en komt midden in een oorlog terecht tussen drugsbendes en politie. Het geweld komt in zo'n heftige spiraal terecht dat zelfs het leger moet worden ingezet. Geraldine praat met bewoners, bendeleden, slachtoffers, kinderen en politie in de hoop te doorgronden hoe het is om in zo'n heftige situatie te moeten leven.","Geraldine reist af naar de Braziliaanse favela's. Ze praat met bewoners, bendeleden, slachtoffers en politie over het heftige leven in een oorlog tussen drugsbendes en de politie.","leeftijd-12,geweld,drugs_en_alcohol,grof_taalgebruik", 3 sep 2018 21:20 - Seizoen 10 Afl. 1 - Trippers - Cracklands,https://images.npo.nl/header/2560x1440/1082614.jpg,https://www.npostart.nl/BV_101387750,44,10
VPWON_1314182,Wilde Ganzen,EO,"In een township in Zuid-Afrika staat een centrum voor mensen met een beperking, een groep die moeilijk wordt geaccepteerd in de maatschappij en vaak genegeerd wordt. In het centrum zijn ze wel welkom. Ze krijgen onderwijs, deskundige begeleiding, dagbesteding en een warme maaltijd. De wens is een nieuw gebouw dat voldoet aan de eisen van de overheid, zodat het centrum in de toekomst structurele subsidie kan krijgen.","In een township in Zuid-Afrika staat een centrum voor mensen met een beperking. Daar krijgen ze onderwijs, deskundige begeleiding, dagbesteding en een warme maaltijd. De wens is een nieuw gebouw.",leeftijd-al, 4 okt 2020 13:05 - Seizoen 2020 Afl. 40 - Zuid-Afrika,https://images.npo.nl/header/2560x1440/1490718.jpg,https://www.npostart.nl/VPWON_1314182,44,2020
AT_2139538,Het raadsel Rembrandt,AVROTROS,"Jeroen Krabbé gaat samen met regisseur Richard den Dulk dieper in op opvallende momenten tijdens de opnames. In Jeroens atelier bespreken zij het bijzondere werk en leven van Chagall en anekdotes die de uitzending niet hebben gehaald, maar toch ook niet gemist kunnen worden.",Jeroen Krabbé gaat samen met regisseur Richard den Dulk dieper in op opvallende momenten tijdens de opnames. In Jeroens atelier bespreken zij het bijzondere werk en leven van Chagall.,leeftijd-al,11 apr 2020 10:40 - Seizoen 5 Afl. 1 - Verder kijken met Krabbé,https://images.npo.nl/header/2560x1440/1372065.jpg,https://www.npostart.nl/AT_2139538,54,5
VPWON_1325213,Nietalleen.nl,EO,Bert van Leeuwen reist het land door om mensen te helpen waar nodig. De verhalen van Bert worden afgewisseld met hoopvolle hulpverhalen van vrijwilligers die allemaal verschillende manieren laten zien hoe zij - juist in deze tijd - anderen een helpende hand bieden. Het zijn inspirerende verhalen die onder andere zijn ingezonden via het online platform #Nietalleen. Via dit platform worden hulpvragers en lokale hulpaanbieders sinds het begin van de coronacrisis aan elkaar verbonden.,Bert van Leeuwen reist het land door om mensen te helpen waar nodig. De verhalen van Bert worden afgewisseld met hoopvolle hulpverhalen van vrijwilligers.,leeftijd-al, 9 dec 2020 16:40 - Seizoen 2020 Afl. 33 - Niet Alleen,https://images.npo.nl/header/2560x1440/1516908.jpg,https://www.npostart.nl/VPWON_1325213,59,2020
BV_101393442,Groeten uit Holland,BNNVARA,"Nederlanders kamperen. Daar begrijpen de Marokkaanse vrouwen niets van, maar ze vinden het wel leuk om uit te proberen. Ze gaan met elkaar een weekend naar de camping.",Nederlands kamperen. De Marokkaanse vrouwen gaan samen een weekend naar de camping.,leeftijd-al,22 mei 2019 19:50 - Seizoen 1 Afl. 5 - Op vakantie,https://images.npo.nl/header/2560x1440/1220971.jpg,https://www.npostart.nl/BV_101393442,54,1
POW_00688196,Ringel Singel 19,VPRO,De kinderen die in het flatgebouw aan de Ringel Singel 19 wonen beleven samen de leukste avonturen.,De kinderen die in het flatgebouw aan de Ringel Singel 19 wonen beleven samen de leukste avonturen.,leeftijd-al,21 jan 2014 10:35 - Seizoen 1 Afl. 12 - Toen er een pakketje arriveerde,https://images.npo.nl/header/2560x1440/358618.jpg,https://www.npostart.nl/POW_00688196,59,1
VPWON_1325036,Kwartier van het dier,VPRO,"Hét programma voor mens en dier met een winterdip. In zijn tropische studio ontvangt Tim den Besten bijzondere dieren en hun eigenaren, zoals het verwende megavarken Nelson. Verder herenigt hij cafe-papegaai Elvis met barman Saulo en gaat hij langs bij YouTubers Furtjuh, zijn partner Thomas en hun hond Paco.","Hét programma voor mens en dier met een winterdip. In zijn tropische studio ontvangt Tim den Besten de meest bijzondere dieren en hun eigenaren, zoals het verwende megavarken Nelson.",leeftijd-al,28 feb 2021 09:20 - Seizoen 2 Afl. 6 - Kwartier van het dier - the winterdip edition,https://images.npo.nl/header/2560x1440/1547040.jpg,https://www.npostart.nl/VPWON_1325036,54,2
VPWON_1326461,Operatie Obesitas,NTR,"Na de buikwandcorrectie, een heel heftige operatie, gaat het niet zo goed met de 22-jarige studente Eline. Ze moet opnieuw opgenomen worden in het ziekenhuis. Met horeca-ondernemer Kars gaat het juist stukken beter. Na zijn maagverkleining gaat het afvallen heel erg snel. Samen met Olivier Locadia, beter bekend als Willie Wartaal, gaat hij een heel klein stukje biefstuk eten. Moeder Marion en zoon Rick, die beiden jaren geleden een maagverkleining kregen, hebben allebei nog moeite met gezond eten. Obesitas is namelijk een chronische ziekte.","De gevolgen van de maagverkleining verschillen per persoon: voor de een heel gunstig, voor de ander valt het tegen.","leeftijd-9,angst",Wo 22 sep 21:25 - Seizoen 1 Afl. 3 - Goed in je vel,https://images.npo.nl/header/2560x1440/1607623.jpg,https://www.npostart.nl/VPWON_1326461,54,1
AT_2139288,Foodtruck gezocht,AVROTROS,"We volgen Simone. Een alleenstaande moeder die naar eigen zeggen mislukt is in de liefde, maar toch een droom heeft om de liefde te verspreiden met haar foodtruck. Simone is in woord en daad extreem perfectionistisch met alle gevolgen van dien. Want alle wegen die naar haar eindpunt leiden, lijken toch ietwat chaotisch te verlopen. Lukt het Simone om de liefde te verspreiden met haar foodtruck?","We volgen Simone. Een alleenstaande moeder die naar eigen zeggen mislukt is in de liefde, maar toch een droom heeft om de liefde te verspreiden met haar foodtruck.","leeftijd-al,grof_taalgebruik",12 aug 2020 21:40 - Seizoen 1 Afl. 6 - Simone,https://images.npo.nl/header/2560x1440/1471427.jpg,https://www.npostart.nl/AT_2139288,54,1
VPWON_1317598,Klikbeet,NTR,Hilarische scènes die doen beseffen dat de werkelijkheid niet veel gekker is dan het klikbeet-universum.,Hilarische scènes die doen beseffen dat de werkelijkheid niet veel gekker is dan het klikbeet-universum.,"leeftijd-12,seks,grof_taalgebruik",13 dec 2020 21:50 - Seizoen 5 Afl. 7 - Klikbeet,https://images.npo.nl/header/2560x1440/1518675.jpg,https://www.npostart.nl/VPWON_1317598,54,5
POW_03914632,Goedemorgen Nederland,WNL,Te gast zijn Forum voor Democratie-leider Thierry Baudet en journalist Mark Koster. Met hen hebben we het over het Marrakesh-pact en de enorme hoeveelheid eenzame ouderen tijdens de feestdagen.,Te gast zijn Forum voor Democratie-leider Thierry Baudet en journalist Mark Koster. Met hen hebben we het over het Marrakesh-pact en de hoeveelheid eenzame ouderen tijdens de feestdagen.,leeftijd-al, 4 dec 2018 07:10 - Seizoen 2018 Afl. 67 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1164169.jpg,https://www.npostart.nl/POW_03914632,54,2018
POW_05076196,Goedemorgen Nederland,WNL,"Te gast zijn BoerBurgerBeweging-fractievoorzitter Caroline van der Plas, sportjournalist Barbara Barend en politiek commentator van De Telegraaf Wouter de Winther. Met hen hebben we het over de start van het politieke jaar, want vandaag komt de Tweede Kamer voor het eerst samen in het nieuwe Kamergebouw, over de aankomende wedstrijd van het Nederlands Elftal in aanloop naar de WK in Qatar en over het debat in de Tweede Kamer over de formatie.","Te gast zijn BoerBurgerBeweging-fractievoorzitter Caroline van der Plas, sportjournalist Barbara Barend en politiek commentator van De Telegraaf Wouter de Winther.",leeftijd-al,Di  7 sep 08:10 - Seizoen 2021 Afl. 2 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1608847.jpg,https://www.npostart.nl/POW_05076196,32,2021
